age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36,4,180686,14,15,2,9,0,4,1,0,0,50,38,0
30,2,209103,8,11,2,3,0,4,1,0,0,48,38,0
37,2,32668,9,13,2,6,0,4,1,0,0,43,38,1
29,2,256956,8,11,4,6,1,4,1,0,0,40,38,0
26,2,202203,4,3,4,0,3,4,0,0,0,40,25,0
43,2,85995,11,9,2,11,0,4,1,0,0,45,38,0
49,2,125421,11,9,2,2,5,4,0,0,0,40,38,1
45,0,283037,9,13,2,3,0,4,1,0,0,40,38,0
28,2,192932,9,13,4,9,1,4,0,0,0,40,38,0
51,2,179646,11,9,0,0,4,4,0,0,0,40,38,0
32,2,509350,15,10,2,5,0,4,1,0,0,50,1,1
24,2,96279,11,9,4,6,3,4,0,0,0,40,38,0
41,5,144928,9,13,2,9,0,4,1,0,0,40,38,1
48,2,55237,9,13,2,2,0,4,1,0,0,45,38,1
20,2,114874,15,10,4,0,3,4,1,0,0,30,38,0
27,2,190525,11,9,4,11,1,4,1,0,0,50,38,1
55,2,121912,15,10,2,13,0,4,1,0,0,24,38,1
39,2,83893,11,9,2,0,0,4,1,0,0,40,38,1
52,2,168381,11,9,6,7,4,1,0,0,0,40,18,1
24,2,293579,11,9,4,11,3,2,0,0,0,20,38,0
29,2,285290,1,7,4,7,4,2,0,0,0,40,38,0
25,2,188488,11,9,4,6,2,4,1,0,0,40,38,0
20,2,324469,15,10,4,6,1,4,0,0,0,40,38,0
23,2,275244,11,9,4,6,1,2,1,0,0,35,38,0
57,2,265099,14,15,2,9,0,4,1,0,0,60,38,0
51,2,146767,8,11,2,9,0,4,1,0,0,40,38,1
39,2,174938,9,13,4,9,1,4,1,0,0,40,38,0
40,2,240124,11,9,2,3,0,4,1,0,0,40,38,1
38,5,34180,15,10,2,3,0,4,1,0,0,40,38,0
28,5,225904,14,15,4,9,4,4,1,0,0,40,38,0
57,2,89392,12,14,3,9,1,4,0,0,0,40,38,0
47,2,46857,15,10,0,0,1,4,1,0,0,40,38,0
59,5,105363,11,9,4,0,3,4,1,0,0,40,38,0
26,2,195105,11,9,4,11,1,3,1,0,0,40,38,0
35,2,184117,9,13,4,0,3,4,0,0,0,40,38,0
61,3,134768,9,13,2,3,0,4,1,0,0,50,10,1
34,2,467108,15,10,4,9,1,4,1,0,0,50,38,1
42,2,173938,11,9,5,11,3,4,0,0,0,40,38,0
39,2,191161,15,10,2,2,0,4,1,0,0,40,38,0
58,2,132606,4,3,0,6,1,2,1,0,0,40,38,0
40,2,155190,0,6,4,2,2,2,1,0,0,55,38,0
31,2,42900,9,13,4,12,1,4,1,0,0,37,38,0
36,2,191161,11,9,4,11,1,4,1,0,0,50,38,0
23,2,181820,15,10,4,6,3,4,1,0,0,40,38,0
33,2,105974,11,9,4,2,1,4,1,0,0,41,38,0
52,2,146378,11,9,2,2,0,4,1,0,0,40,38,1
22,2,103440,11,9,4,7,1,4,0,0,0,24,38,0
51,2,203435,15,10,0,11,4,4,0,0,0,40,21,0
31,0,168312,8,11,4,3,1,4,0,0,0,40,38,0
49,3,257764,11,9,0,3,4,4,0,0,0,40,38,0
49,2,171301,11,9,2,6,5,2,0,0,0,40,38,0
53,0,225339,15,10,6,0,1,2,0,0,0,40,38,0
20,2,444554,0,6,4,5,3,4,1,0,0,40,38,0
26,2,403788,7,12,4,7,3,2,1,0,0,40,38,0
43,2,221550,12,14,4,7,1,4,0,0,0,30,30,0
46,3,98929,9,13,2,11,0,4,1,0,0,52,38,0
43,1,169203,8,11,4,0,1,4,0,0,0,35,38,0
41,2,102332,11,9,0,11,4,2,0,0,0,40,38,0
44,4,230684,11,9,2,13,0,4,1,0,0,55,38,0
54,2,449257,11,9,2,4,0,4,1,0,0,40,38,0
32,2,97429,9,13,0,3,4,4,0,0,0,40,1,0
25,2,208999,15,10,5,0,3,4,1,0,0,40,38,0
23,2,37072,9,13,4,11,1,4,1,0,0,50,38,0
25,1,163101,9,13,4,9,1,4,1,0,0,45,38,0
19,2,119075,15,10,4,5,3,4,1,0,0,50,38,0
37,4,137314,11,9,2,3,0,4,1,0,0,60,38,0
45,2,127303,15,10,4,6,3,4,1,0,0,45,38,0
37,2,349116,11,9,4,11,1,2,1,0,0,44,38,0
17,2,46496,1,7,4,7,3,4,1,0,0,5,38,0
27,2,29904,9,13,4,12,1,4,0,0,0,40,38,0
19,0,234151,11,9,4,0,4,2,0,0,0,40,38,0
43,2,238287,0,6,4,6,1,2,1,0,0,40,38,0
42,2,230624,0,6,4,13,4,4,1,0,0,40,38,1
54,4,114758,12,14,2,11,0,4,1,0,0,50,38,0
50,2,137815,11,9,2,13,0,4,1,0,0,60,38,1
40,2,260696,11,9,4,0,1,4,0,0,0,40,38,0
55,2,325007,7,12,2,12,0,4,1,0,0,25,38,0
50,2,113176,11,9,0,0,1,4,0,0,0,40,38,0
31,2,66815,11,9,2,2,0,4,1,0,0,50,38,0
24,2,241523,11,9,2,7,0,4,1,0,0,45,38,1
30,2,30226,1,7,0,11,3,4,1,0,0,40,38,0
39,1,352628,7,12,2,2,5,4,0,0,0,50,38,1
37,2,143912,11,9,0,13,1,4,1,0,0,50,38,0
33,2,130021,11,9,2,13,0,4,1,0,0,40,38,0
48,2,329778,11,9,6,7,4,4,0,0,0,40,38,0
43,3,196945,11,9,2,7,0,1,1,0,0,78,36,0
39,2,24342,9,13,2,9,0,4,1,0,0,40,38,1
53,2,34368,15,10,2,3,0,4,1,0,0,45,38,1
52,4,173839,0,6,2,3,0,4,1,0,0,60,38,0
28,5,73211,15,10,2,0,0,1,1,0,0,20,38,0
32,2,86723,11,9,4,7,1,4,1,0,0,52,38,0
31,2,179186,9,13,2,11,0,2,1,0,0,90,38,1
31,2,127610,9,13,2,9,5,4,0,0,0,40,38,1
47,2,115070,15,10,4,0,1,4,0,0,0,40,38,0
40,2,256202,8,11,2,5,0,2,1,0,0,40,38,0
40,2,202872,7,12,4,0,3,4,0,0,0,45,38,0
41,2,184102,1,7,0,7,1,4,1,0,0,40,38,0
53,0,130703,11,9,2,0,0,2,1,0,0,40,38,0
46,2,134727,1,7,0,6,4,0,1,0,0,43,10,0
19,2,213644,11,9,4,6,1,4,1,0,0,40,38,0
49,2,147322,8,11,2,6,5,4,0,0,0,40,28,0
59,2,296253,11,9,0,3,1,4,0,0,0,40,38,0
32,2,180871,8,11,0,11,1,4,1,0,0,50,38,1
35,5,211115,15,10,4,10,1,2,1,0,0,40,38,0
58,3,183870,0,6,2,13,5,4,0,0,0,40,38,0
28,2,441620,9,13,4,7,1,4,1,0,0,43,25,0
36,0,218542,7,12,2,0,5,4,0,0,0,40,38,1
41,4,141327,12,14,0,9,4,4,0,0,0,35,38,0
47,2,67716,11,9,2,11,0,4,1,0,0,40,38,1
36,2,336595,11,9,2,3,0,4,1,0,0,50,38,1
38,2,27997,8,11,0,2,1,4,1,0,0,40,38,0
50,2,30447,8,11,2,13,0,4,1,0,0,45,38,0
44,4,120837,11,9,2,3,0,4,1,0,0,66,38,0
51,2,185283,15,10,2,3,0,4,1,0,0,45,38,1
44,3,229466,15,10,2,3,0,4,1,0,0,50,38,1
25,2,298225,11,9,0,2,1,4,1,0,0,50,38,0
60,2,185749,1,7,6,13,4,2,1,0,0,40,38,0
49,3,125892,12,14,2,3,0,4,1,0,0,50,38,1
46,2,563883,11,9,2,2,0,2,1,0,0,60,38,1
56,2,311249,11,9,6,0,4,2,0,0,0,38,38,0
22,2,310152,15,10,4,13,1,4,1,0,0,40,38,0
41,3,94113,14,15,2,9,0,4,1,0,0,60,38,1
46,2,161508,0,6,4,6,1,2,1,0,0,40,38,0
30,2,177675,15,10,4,2,1,4,1,0,0,40,38,1
39,2,51100,11,9,2,13,0,4,1,0,0,40,38,1
40,2,100584,0,6,0,2,1,0,1,0,0,40,38,0
70,0,163003,11,9,2,0,0,2,1,0,0,40,38,0
49,2,101320,12,14,0,3,1,4,0,0,0,75,38,0
24,2,42706,8,11,4,10,1,4,1,0,0,60,38,0
61,2,120939,14,15,2,13,0,4,1,0,0,5,38,1
25,2,98283,9,13,4,9,3,1,1,0,0,40,38,0
28,1,216481,9,13,4,9,1,4,0,0,0,40,38,0
69,5,208869,12,14,2,9,0,4,1,0,0,11,38,0
22,2,207940,15,10,4,5,3,4,0,0,0,36,38,0
47,2,34248,11,9,2,0,0,4,1,0,0,38,38,0
38,2,83727,11,9,0,7,4,4,0,0,0,48,38,0
26,2,183077,8,11,4,0,3,4,0,0,0,40,38,0
17,2,197850,1,7,4,0,3,1,0,0,0,24,38,0
33,4,235271,15,10,4,7,1,4,1,0,0,35,38,0
43,4,35236,11,9,3,2,1,4,1,0,0,40,38,0
58,2,255822,8,11,2,2,0,4,1,0,0,40,38,1
26,2,256263,11,9,4,2,1,4,1,0,0,25,38,0
43,1,293535,9,13,2,9,0,2,1,0,0,40,38,1
25,2,174592,11,9,4,7,3,4,0,0,0,25,38,0
57,0,278763,11,9,0,0,4,4,0,0,0,40,38,0
37,2,175232,12,14,0,3,4,4,1,0,0,60,38,1
32,2,402812,15,10,2,11,0,4,1,0,0,48,38,0
26,2,101150,11,9,0,3,1,4,0,0,0,41,38,0
45,2,103538,11,9,2,0,0,4,1,0,0,40,38,1
27,2,23940,11,9,4,5,2,0,1,0,0,40,38,0
28,3,210295,1,7,2,2,0,4,1,0,0,50,38,1
32,2,80058,1,7,0,11,1,4,1,0,0,43,38,1
36,4,105021,15,10,2,3,0,4,1,0,0,55,38,1
19,2,225775,15,10,4,0,1,4,1,0,0,40,38,0
37,3,395831,9,13,2,3,0,4,1,0,0,80,38,1
20,2,32732,15,10,4,7,1,4,1,0,0,45,38,0
32,2,123253,7,12,2,2,0,4,1,0,0,42,38,0
58,5,48433,11,9,2,3,0,4,1,0,0,40,38,0
42,2,245317,11,9,2,11,0,4,1,0,0,50,38,0
20,2,431745,15,10,4,0,1,2,0,0,0,14,38,0
42,5,436006,15,10,2,0,0,2,1,0,0,40,38,0
25,2,224943,15,10,3,9,4,2,1,0,0,40,38,0
37,3,217054,9,13,2,9,0,4,1,0,0,35,38,1
66,4,298834,8,11,2,9,0,4,1,0,0,50,38,0
59,3,125000,9,13,2,3,0,4,1,0,0,40,8,1
44,2,123983,9,13,0,7,1,1,1,0,0,40,2,0
46,2,155489,11,9,2,0,0,4,1,0,0,58,38,1
17,1,32124,6,5,4,7,3,2,1,0,0,9,38,0
47,1,246891,9,13,2,10,0,4,1,0,0,40,38,0
47,5,141483,6,5,0,7,1,4,0,0,0,40,38,0
30,2,31985,15,10,0,3,4,4,0,0,0,40,38,0
20,2,170800,15,10,4,4,3,4,0,0,0,40,38,0
20,2,231286,15,10,4,5,1,2,1,0,0,15,38,0
33,2,159322,11,9,0,7,4,4,1,0,0,40,38,0
48,2,176026,11,9,2,6,0,4,1,0,0,40,38,0
37,2,26898,11,9,0,3,4,4,0,0,0,12,38,0
47,2,232628,11,9,2,2,0,2,1,0,0,40,38,0
40,2,85995,0,6,2,6,0,4,1,0,0,40,38,1
48,2,125421,12,14,0,3,4,4,0,0,0,40,38,1
49,2,245305,0,6,2,13,0,2,1,0,0,42,38,1
50,2,73493,15,10,0,7,1,4,0,0,0,40,38,0
30,2,197058,7,12,4,9,1,4,0,0,0,40,38,0
34,2,122116,15,10,2,3,0,4,1,0,0,40,38,0
43,2,75742,11,9,2,6,0,4,1,0,0,40,38,0
22,2,214731,0,6,2,6,5,4,0,0,0,40,38,0
35,2,265954,11,9,5,7,1,2,1,0,0,40,38,0
26,5,197156,11,9,0,0,3,4,0,0,0,30,38,0
39,1,203070,11,9,5,10,1,4,1,0,0,40,38,0
59,1,165695,15,10,2,2,0,4,1,0,0,40,38,0
27,2,168107,9,13,2,2,0,4,1,0,0,40,38,0
17,2,163494,0,6,4,11,3,4,1,0,0,30,38,0
38,2,180342,9,13,2,0,0,4,1,0,0,40,38,0
27,2,148069,0,6,4,6,4,4,0,0,0,40,38,0
23,2,200973,11,9,4,0,3,4,0,0,0,40,38,0
17,2,130806,0,6,4,5,3,4,1,0,0,24,38,0
56,2,117148,5,4,0,6,1,4,0,0,0,40,38,0
24,2,213977,15,10,4,0,1,4,0,0,0,40,38,0
44,2,139338,2,8,0,13,4,2,1,0,0,40,38,0
23,2,315877,9,13,4,0,1,4,1,0,0,30,38,0
25,2,352057,11,9,4,13,1,4,1,0,0,65,38,0
21,2,236684,15,10,4,7,2,2,0,0,0,8,38,0
18,2,208447,2,8,4,5,3,4,1,0,0,6,38,0
45,2,149640,15,10,2,2,0,4,1,0,0,40,38,0
51,2,154342,5,4,2,10,0,4,1,0,0,40,38,0
42,0,141459,11,9,5,7,2,2,0,0,0,40,38,0
47,2,111797,15,10,4,7,1,2,0,0,0,35,27,0
29,2,111900,15,10,2,4,0,4,1,0,0,40,38,0
33,2,78707,1,7,4,7,1,2,1,0,0,40,38,0
43,1,160574,9,13,2,2,0,4,1,0,0,40,38,0
24,2,198148,15,10,4,7,3,4,1,0,0,30,38,0
19,2,124265,15,10,4,5,3,4,1,0,0,40,38,0
52,2,208137,8,11,2,0,0,4,1,0,0,40,38,0
38,4,257250,11,9,4,4,1,4,1,0,0,52,38,0
24,5,147253,15,10,4,12,1,4,1,0,0,50,38,0
32,1,244268,9,13,4,9,1,4,1,0,0,50,38,0
26,2,266912,11,9,2,11,0,4,1,0,0,50,38,1
29,2,200511,9,13,2,11,0,4,1,0,0,50,38,0
48,4,65535,11,9,2,4,0,4,1,0,0,50,38,0
40,2,103395,15,10,2,2,0,4,1,0,0,45,38,1
51,2,71046,15,10,0,3,4,4,1,0,0,45,33,0
28,4,125442,11,9,0,2,3,4,1,0,0,40,38,0
22,2,169188,11,9,4,3,3,4,0,0,0,20,38,0
23,2,121471,9,13,4,0,1,4,0,0,0,40,38,0
65,2,207281,15,10,2,10,0,4,1,0,0,16,38,0
26,1,46097,9,13,2,9,0,4,1,0,0,40,38,0
38,4,322143,9,13,2,7,0,4,1,0,0,10,38,0
33,2,149184,11,9,4,9,1,4,1,0,0,60,38,1
33,1,119829,11,9,2,0,5,4,0,0,0,60,38,0
37,2,910398,9,13,4,11,1,2,0,0,0,40,38,0
19,2,176570,1,7,4,6,3,4,1,0,0,60,38,0
24,2,216129,9,13,4,11,1,4,1,0,0,50,38,0
30,2,27207,1,7,2,2,0,4,1,0,0,45,38,0
57,5,68830,11,9,0,3,1,4,0,0,0,50,38,0
22,5,178818,15,10,4,9,3,4,0,0,0,20,38,0
57,2,236944,11,9,2,6,0,2,1,0,0,40,38,1
46,5,273771,11,9,2,12,0,4,1,0,0,40,38,0
67,2,318533,11,9,2,0,0,4,1,0,0,35,38,0
47,2,102318,11,9,5,2,3,4,1,0,0,40,38,0
39,2,379350,0,6,2,2,0,4,1,0,0,40,38,0
50,2,21095,15,10,0,7,4,1,1,0,0,40,29,0
58,4,211547,2,8,0,11,1,4,0,0,0,52,38,0
36,2,85272,7,12,2,9,5,4,0,0,0,30,38,1
45,2,46406,12,14,2,9,0,4,1,0,0,36,8,1
54,2,53833,11,9,2,6,0,4,1,0,0,40,38,1
26,2,161007,9,13,4,0,3,4,1,0,0,30,38,0
60,2,53707,11,9,2,9,0,4,1,0,0,40,38,1
26,2,310907,15,10,2,3,5,4,0,0,0,35,38,0
32,2,375833,1,7,4,2,2,4,1,0,0,40,38,0
38,1,107513,11,9,2,13,0,4,1,0,0,40,38,0
48,4,58683,15,10,2,11,0,4,1,0,0,70,38,1
37,2,70240,11,9,4,7,3,1,0,0,0,40,29,0
44,2,147206,15,10,2,3,0,4,1,0,0,40,38,0
31,2,175548,11,9,4,7,1,3,0,0,0,35,38,0
61,4,163174,14,15,2,9,0,4,1,0,0,35,38,1
51,2,126010,11,9,2,2,0,4,1,0,0,40,38,0
67,1,258973,11,9,0,7,1,4,0,0,0,24,38,0
40,5,345969,7,12,2,0,0,4,1,0,0,40,38,1
27,2,127796,4,3,4,4,1,4,1,0,0,35,25,0
37,2,405723,3,2,2,6,0,4,1,0,0,40,25,0
57,2,175942,15,10,2,3,0,4,1,0,0,50,38,1
27,2,284196,0,6,0,7,1,4,0,0,0,40,38,0
34,3,175761,9,13,2,9,0,4,1,0,0,60,38,1
52,2,158993,11,9,0,7,2,2,0,0,0,38,38,0
42,2,285066,9,13,2,9,0,4,1,0,0,45,38,1
55,4,52888,14,15,2,9,5,4,0,0,0,10,38,0
71,3,133821,11,9,2,0,5,4,0,0,0,20,38,1
33,2,240763,15,10,2,6,0,2,1,0,0,40,38,0
30,2,39054,11,9,2,11,0,4,1,0,0,40,38,0
35,2,119272,9,13,2,3,0,4,1,0,0,55,38,1
59,2,143372,0,6,0,0,1,2,0,0,0,40,38,0
19,2,323421,15,10,4,5,3,4,1,0,0,20,38,0
36,4,136028,6,5,2,2,0,4,1,0,0,30,38,0
26,4,163189,11,9,4,11,3,4,1,0,0,40,38,0
34,1,202729,11,9,2,10,0,4,1,0,0,40,38,0
41,2,421871,11,9,2,2,0,2,1,0,0,40,38,1
47,2,198901,11,9,2,2,0,4,1,0,0,48,38,0
18,2,214617,15,10,4,11,3,4,1,0,0,16,38,0
55,4,179715,0,6,2,2,0,4,1,0,0,18,38,0
44,2,110355,9,13,2,3,0,4,1,0,0,40,38,1
43,2,184378,9,13,4,9,1,4,1,0,0,40,38,0
62,2,273454,5,4,2,10,0,4,1,0,0,40,4,0
44,2,443040,11,9,2,5,0,2,1,0,0,40,38,0
50,3,160151,15,10,2,11,0,4,1,0,0,60,38,1
35,2,107991,1,7,4,11,1,4,1,0,0,45,38,0
52,2,94391,11,9,2,0,0,4,1,0,0,40,38,0
46,2,99835,14,15,2,9,0,4,1,0,0,60,38,1
43,2,83756,15,10,4,3,4,4,1,0,0,50,38,0
20,2,180052,15,10,4,11,3,4,1,0,0,20,38,0
47,2,170846,7,12,2,0,5,4,0,0,0,40,21,1
43,2,37937,12,14,0,3,4,4,1,0,0,50,38,0
24,2,38455,15,10,4,2,1,4,1,0,0,40,38,0
27,0,128059,15,10,2,2,0,4,1,0,0,50,38,0
32,2,420895,11,9,2,13,0,4,1,0,0,40,38,0
37,2,166744,11,9,0,7,4,4,0,0,0,12,38,0
26,2,238768,11,9,2,6,0,4,1,0,0,60,38,0
50,2,140592,11,9,2,6,5,4,0,0,0,40,38,0
20,4,211466,11,9,4,13,3,4,1,0,0,80,38,0
43,2,39581,11,9,4,7,1,2,0,0,0,45,38,0
53,2,117496,6,5,0,7,1,4,0,0,0,36,1,0
44,2,145160,10,16,2,9,0,4,1,0,0,40,38,1
25,2,28520,11,9,4,7,1,4,0,0,0,40,38,0
19,2,375077,11,9,4,11,3,4,1,0,0,50,38,0
44,2,151504,15,10,2,11,0,4,1,0,0,50,38,0
49,2,32212,11,9,2,3,5,4,0,0,0,43,38,0
35,2,123606,15,10,2,5,0,4,1,0,0,40,38,0
44,2,202565,11,9,0,2,1,4,1,0,0,45,38,0
54,2,177927,12,14,2,9,0,4,1,0,0,60,38,0
37,2,256723,15,10,0,0,4,2,0,0,0,35,38,0
18,2,46247,15,10,4,7,3,4,0,0,0,15,38,0
24,2,266926,15,10,2,5,0,4,1,0,0,40,38,0
29,2,112031,11,9,0,2,1,4,0,0,0,50,38,0
35,2,168817,11,9,4,6,1,4,1,0,0,40,38,0
56,2,187487,11,9,2,2,0,4,1,0,0,48,38,1
24,2,67222,9,13,4,6,1,1,1,0,0,45,2,0
73,2,267408,11,9,6,11,2,4,0,0,0,15,38,0
49,2,105444,2,8,2,6,0,4,1,0,0,39,38,0
38,2,156728,9,13,2,11,0,4,1,0,0,40,38,1
31,2,148600,11,9,2,6,0,2,1,0,0,40,38,0
39,2,19914,15,10,0,0,4,0,0,0,0,40,38,0
42,2,190767,9,13,0,0,1,4,0,0,0,40,38,0
41,2,233955,12,14,2,9,0,1,1,0,0,45,2,1
35,2,30381,9,13,2,11,0,4,1,0,0,45,38,1
38,2,187069,11,9,2,13,0,4,1,0,0,45,38,0
31,2,367314,11,9,0,0,1,4,0,0,0,40,38,0
51,1,101119,11,9,2,10,0,4,1,0,0,70,38,0
38,2,86551,9,13,0,11,1,4,1,0,0,48,38,1
40,1,218995,15,10,2,3,0,4,1,0,0,42,38,1
21,2,57711,11,9,4,7,1,4,0,0,0,30,38,0
44,2,303521,15,10,0,2,1,4,1,0,0,40,38,0
55,2,199067,11,9,2,2,0,4,1,0,0,40,38,1
29,2,247445,11,9,0,11,1,4,1,0,0,45,38,0
49,2,186078,12,14,2,9,5,4,0,0,0,50,38,1
31,2,77634,8,11,2,7,0,4,1,0,0,42,38,0
46,2,56482,15,10,4,3,1,2,1,0,0,40,38,0
26,2,314177,11,9,4,11,1,2,1,0,0,40,38,0
35,2,239755,9,13,4,7,1,4,1,0,0,38,38,0
27,2,377680,8,11,4,11,1,4,1,0,0,50,38,0
26,2,294493,9,13,4,2,2,4,1,0,0,40,38,0
57,1,52267,11,9,2,13,0,4,1,0,0,72,38,0
30,2,117963,9,13,2,0,0,4,1,0,0,40,38,1
45,2,98881,1,7,2,7,5,4,0,0,0,32,38,0
50,2,196963,5,4,0,2,1,4,0,0,0,30,38,0
38,2,166988,9,13,4,0,3,4,0,0,0,40,38,0
43,4,193459,15,10,2,2,0,4,1,0,0,60,38,0
42,2,182342,15,10,6,3,1,4,0,0,0,55,38,0
32,2,496743,9,13,4,9,3,4,1,0,0,40,38,0
20,2,154781,11,9,4,0,1,4,0,0,0,40,38,0
27,2,219371,11,9,4,7,1,4,0,0,0,35,38,0
45,2,99179,1,7,6,0,4,4,0,0,0,40,38,0
40,2,224910,11,9,4,6,1,4,0,0,0,40,38,0
38,2,304651,11,9,0,13,1,4,1,0,0,60,38,0
37,2,349689,11,9,0,0,4,4,0,0,0,40,38,0
60,2,106850,0,6,0,6,1,4,0,0,0,40,38,0
53,4,196328,11,9,2,3,0,2,1,0,0,45,38,1
25,2,169323,9,13,2,3,3,4,0,0,0,40,38,0
47,4,162924,9,13,0,3,1,1,1,0,0,60,23,0
40,4,34037,11,9,4,4,1,4,1,0,0,70,38,0
19,2,197384,15,10,4,7,3,4,0,0,0,10,38,0
42,2,251795,15,10,2,9,5,4,0,0,0,50,38,1
41,2,165309,9,13,0,0,4,4,0,0,0,40,38,0
28,2,215873,0,6,4,6,3,2,1,0,0,45,38,0
24,2,228424,11,9,4,5,2,2,1,0,0,40,38,0
32,2,195576,1,7,2,6,0,4,1,0,0,40,38,0
29,2,52199,11,9,3,10,1,4,1,0,0,40,38,0
49,2,169818,11,9,2,7,5,2,0,0,0,40,38,1
31,2,288419,0,6,2,6,0,4,1,0,0,40,38,0
23,2,207546,1,7,2,6,0,4,1,0,0,40,38,0
37,2,272950,11,9,2,3,0,4,1,0,0,40,38,0
29,2,183523,0,6,4,7,3,4,1,0,0,40,38,0
39,2,238415,9,13,2,3,0,4,1,0,0,50,38,1
35,1,103260,12,14,2,9,5,4,0,0,0,35,38,1
40,2,135056,7,12,0,0,4,4,0,0,0,40,38,0
66,2,142723,4,3,3,5,4,4,0,0,0,40,32,0
30,0,188569,6,5,2,12,0,4,1,0,0,40,38,0
43,2,57322,7,12,0,2,1,4,1,0,0,40,38,0
47,2,178309,6,5,4,7,4,4,0,0,0,50,38,0
45,2,166107,12,14,4,0,1,1,0,0,0,40,29,0
31,2,53042,15,10,2,6,0,2,1,0,0,40,37,0
32,2,35595,9,13,4,0,1,4,1,0,0,40,38,0
28,2,429507,7,12,2,5,0,2,1,0,0,40,38,0
50,0,159670,11,9,2,0,0,4,1,0,0,40,38,1
63,2,151210,5,4,0,11,1,4,0,0,0,40,38,0
28,2,186792,9,13,2,0,0,4,1,0,0,40,38,0
38,2,204640,15,10,6,0,4,2,0,0,0,40,38,0
52,2,87205,11,9,0,7,1,4,0,0,0,38,38,0
38,3,112847,14,15,2,9,0,1,1,0,0,40,38,1
50,5,211319,12,14,4,9,1,4,1,0,0,38,38,0
59,2,183606,1,7,2,6,0,4,1,0,0,40,38,0
32,2,205390,11,9,2,11,0,4,1,0,0,49,38,0
52,3,101017,11,9,0,3,4,4,1,0,0,38,38,0
57,2,114495,11,9,2,3,0,4,1,0,0,60,38,0
51,2,163921,9,13,2,13,0,4,1,0,0,56,38,1
22,2,311764,1,7,6,11,3,2,0,0,0,35,38,0
49,2,188330,11,9,2,11,0,4,1,0,0,40,38,1
22,2,267174,11,9,4,5,3,2,1,0,0,40,38,0
48,2,199739,11,9,0,2,4,4,0,0,0,40,38,0
43,5,206139,9,13,2,0,0,4,1,0,0,50,38,1
25,2,282063,5,4,2,5,0,4,1,0,0,40,25,0
31,2,332379,5,4,4,2,1,4,1,0,0,40,38,0
19,2,418324,15,10,4,11,3,4,1,0,0,36,38,0
51,2,158948,11,9,2,13,0,4,1,0,0,84,38,1
51,2,221532,9,13,0,3,4,4,1,0,0,40,38,1
37,1,118909,11,9,0,0,4,2,0,0,0,35,38,0
19,2,286469,15,10,4,11,3,4,0,0,0,30,38,0
45,2,191914,11,9,0,13,4,4,0,0,0,55,38,0
21,5,142766,15,10,4,7,3,4,1,0,0,10,38,0
52,2,198744,11,9,6,11,1,4,0,0,0,40,38,0
46,1,272780,15,10,2,9,0,4,1,0,0,24,38,0
42,5,219553,12,14,0,9,1,4,0,0,0,38,38,0
56,2,261232,11,9,4,2,1,4,1,0,0,40,38,0
23,2,64292,11,9,4,0,1,4,0,0,0,40,38,0
58,2,312131,12,14,2,11,0,4,1,0,0,40,38,0
70,2,30713,11,9,2,4,0,4,1,0,0,30,38,0
30,2,246439,15,10,0,0,4,4,1,0,0,40,38,0
45,2,338105,9,13,2,0,0,1,1,0,0,40,29,0
23,2,228243,15,10,4,2,1,4,1,0,0,44,38,0
38,2,31603,9,13,2,2,5,4,0,0,0,40,38,0
24,2,165054,8,11,2,2,0,4,1,0,0,40,38,0
53,2,121618,5,4,4,13,1,0,1,0,0,40,38,0
21,2,538319,15,10,4,7,3,4,0,0,0,40,32,0
34,2,238246,9,13,4,9,1,4,0,0,0,40,38,0
21,2,131811,11,9,2,5,0,4,1,0,0,40,38,0
23,2,156807,6,5,4,5,3,2,1,0,0,36,38,0
28,2,236861,9,13,0,2,4,4,1,0,0,50,38,0
29,4,229842,11,9,4,13,4,2,1,0,0,45,38,0
25,1,190057,9,13,4,9,3,4,0,0,0,40,38,0
44,5,55076,12,14,4,9,1,4,0,0,0,60,38,0
18,2,152545,11,9,4,7,3,4,0,0,0,8,38,0
26,2,153434,11,9,4,7,3,4,1,0,0,24,38,0
47,1,171095,7,12,2,0,5,4,0,0,0,35,38,1
23,2,239322,11,9,0,11,1,4,1,0,0,40,38,0
46,2,138999,15,10,2,6,0,4,1,0,0,40,38,0
25,2,176520,11,9,4,2,2,4,1,0,0,40,38,0
38,1,72338,11,9,2,10,0,1,1,0,0,54,38,1
23,2,235722,15,10,4,7,1,4,1,0,0,20,38,0
36,0,128884,11,9,0,0,1,4,0,0,0,48,38,0
46,2,187226,6,5,0,7,1,4,1,0,0,25,38,0
32,4,298332,9,13,2,9,0,4,1,0,0,45,38,1
40,2,173607,0,6,2,13,0,4,1,0,0,40,38,0
31,2,226756,11,9,4,0,3,2,1,0,0,40,38,0
31,2,157887,15,10,2,3,0,4,1,0,0,65,38,1
32,5,171111,9,13,4,0,1,4,1,0,0,37,38,0
21,2,126314,15,10,4,7,3,4,1,0,0,10,38,0
63,2,174018,15,10,2,11,0,2,1,0,0,40,38,1
44,2,144778,15,10,5,3,1,4,1,0,0,45,38,1
42,4,201522,9,13,2,11,0,4,1,0,0,60,38,0
30,2,399088,15,10,0,0,1,4,0,0,0,45,38,0
24,2,282202,11,9,4,7,4,4,1,0,0,40,7,0
42,2,102606,9,13,2,12,0,4,1,0,0,40,38,1
